run_tag,experiment_id,mechanism_label,speedup_vs_E0,energy_ratio_vs_E0,latency_ratio_vs_E0,energy_j,latency_ms,acc_delta_vs_E0_pp,acc_drop_vs_fp32_pp,accuracy_evidence,source_status,compatibility_status,claim_boundary,notes,final_run_tag,source_run_tag,source_quick_report_csv,original_source_status,evidence_basis,promotion_action,source_csv
20260427_fuller_final_unreserved_datafig_rebuild,E0,ASTRA baseline,1.0,1.0,1.0,7.1449086060683,1372.7673592,0.0,,phase4_analysis_grade_mps_quantized_mean_n=3; source=experiments/results/report_data/20260423_fuller_analysis_grade_replay/astra/annotated_accuracy.csv,carried_forward_current_basis_mechanism_promoted,current_basis_replaces_retained_context,current_phase4_basis_mechanism_runtime_evidence,Accuracy delta is ASTRA quantized Phase4 mean minus lane Phase4 mean; lower is better.,20260427_fuller_final_unreserved_datafig_rebuild,20260426_fuller_phase4_mechanism_basis_rerun,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv,current_phase4_basis_phase1_rerun,current_basis_mechanism_empirical,carry_forward_current_basis_mechanism,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv
20260427_fuller_final_unreserved_datafig_rebuild,E1,MESO broadcast,0.9417512360796624,1.0752122631268641,1.061851539651614,7.6822933521653045,1457.6751339500001,17.971851851851852,,phase4_analysis_grade_mps_quantized_mean_n=3; source=experiments/results/report_data/20260423_fuller_analysis_grade_replay/meso/annotated_accuracy.csv,carried_forward_current_basis_mechanism_promoted,current_basis_replaces_retained_context,current_phase4_basis_mechanism_runtime_evidence,Accuracy delta is ASTRA quantized Phase4 mean minus lane Phase4 mean; lower is better.,20260427_fuller_final_unreserved_datafig_rebuild,20260426_fuller_phase4_mechanism_basis_rerun,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv,current_phase4_basis_phase1_rerun,current_basis_mechanism_empirical,carry_forward_current_basis_mechanism,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv
20260427_fuller_final_unreserved_datafig_rebuild,E2,HOPS scheduling,1.0671777407689909,1.0753146259309065,0.9370510288936652,7.683024725044848,1286.3530663699999,18.067407407407412,,phase4_analysis_grade_mps_quantized_mean_n=3; source=experiments/results/report_data/20260423_fuller_analysis_grade_replay/hops/annotated_accuracy.csv,carried_forward_current_basis_mechanism_promoted,current_basis_replaces_retained_context,current_phase4_basis_mechanism_runtime_evidence,Accuracy delta is ASTRA quantized Phase4 mean minus lane Phase4 mean; lower is better.,20260427_fuller_final_unreserved_datafig_rebuild,20260426_fuller_phase4_mechanism_basis_rerun,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv,current_phase4_basis_phase1_rerun,current_basis_mechanism_empirical,carry_forward_current_basis_mechanism,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv
20260427_fuller_final_unreserved_datafig_rebuild,E3,DET early stop,1.9232171132353157,0.5343332784537156,0.5199620953443777,3.817762439732642,713.78699251,24.628148148148153,,phase4_analysis_grade_mps_quantized_mean_n=3; source=experiments/results/report_data/20260423_fuller_analysis_grade_replay/det/annotated_accuracy.csv,carried_forward_current_basis_mechanism_promoted,current_basis_replaces_retained_context,current_phase4_basis_det_tradeoff_evidence; not a positive preservation claim,Accuracy delta is ASTRA quantized Phase4 mean minus lane Phase4 mean; lower is better.,20260427_fuller_final_unreserved_datafig_rebuild,20260426_fuller_phase4_mechanism_basis_rerun,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv,current_phase4_basis_phase1_rerun,current_basis_mechanism_empirical,carry_forward_current_basis_mechanism,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv
20260427_fuller_final_unreserved_datafig_rebuild,E4,SPARSE gating,1.2372845995931314,0.8187980781011684,0.8082214878685469,5.850237434857222,1109.50007755,17.98296296296296,,phase4_analysis_grade_mps_quantized_mean_n=3; source=experiments/results/report_data/20260425_sparse_fixed_analysis_grade_replay/sparse/annotated_accuracy.csv,carried_forward_current_basis_mechanism_promoted,current_basis_replaces_retained_context,current_phase4_basis_accuracy_preservation_blocked; mechanism/runtime evidence only,Accuracy delta is ASTRA quantized Phase4 mean minus lane Phase4 mean; lower is better.,20260427_fuller_final_unreserved_datafig_rebuild,20260426_fuller_phase4_mechanism_basis_rerun,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv,current_phase4_basis_phase1_rerun,current_basis_mechanism_empirical,carry_forward_current_basis_mechanism,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv
20260427_fuller_final_unreserved_datafig_rebuild,E6,FULLER integrated,2.6473228976968386,0.3224234782070383,0.37774009391525165,2.303686284239943,518.549271188,24.535555555555558,,phase4_analysis_grade_mps_quantized_mean_n=3; source=experiments/results/report_data/20260425_sparse_fixed_analysis_grade_replay/fuller/annotated_accuracy.csv,carried_forward_current_basis_mechanism_promoted,current_basis_replaces_retained_context,current_phase4_basis_accuracy_preservation_blocked; mechanism/runtime evidence only,Accuracy delta is ASTRA quantized Phase4 mean minus lane Phase4 mean; lower is better.,20260427_fuller_final_unreserved_datafig_rebuild,20260426_fuller_phase4_mechanism_basis_rerun,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv,current_phase4_basis_phase1_rerun,current_basis_mechanism_empirical,carry_forward_current_basis_mechanism,experiments/results/quick_reports/20260426_fuller_phase4_mechanism_basis_rerun/appf4_mechanism_ablation_context.csv
