run_tag,lane,top1_mean,top1_min,top1_max,top1_range_pp,samples_per_hour_mean,samples_per_hour_min,samples_per_hour_max,samples_per_hour_range,claim_boundary,source_status,final_run_tag,source_run_tag,source_quick_report_csv,original_source_status,evidence_basis,promotion_action,source_csv
20260427_fuller_final_unreserved_datafig_rebuild,ASTRA,45.1815,45.0578,45.2978,0.240000000000002,8660.5,8528.4,8733.1,204.70000000000073,runtime_materialization_ready,carried_forward_current_promoted,20260427_fuller_final_unreserved_datafig_rebuild,20260425_fuller_phase4_datafig_redesign_freeze,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv,regenerated_current,current_basis_variability_context,carry_forward_current_basis,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv
20260427_fuller_final_unreserved_datafig_rebuild,MESO,27.2096,27.0600,27.4022,0.34220000000000184,98857.1,35058.3,135011.5,99953.2,runtime_materialization_ready,carried_forward_current_promoted,20260427_fuller_final_unreserved_datafig_rebuild,20260425_fuller_phase4_datafig_redesign_freeze,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv,regenerated_current,current_basis_variability_context,carry_forward_current_basis,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv
20260427_fuller_final_unreserved_datafig_rebuild,HOPS,27.1141,27.0600,27.1667,0.10670000000000002,124338.2,117845.4,130801.2,12955.800000000003,runtime_materialization_ready,carried_forward_current_promoted,20260427_fuller_final_unreserved_datafig_rebuild,20260425_fuller_phase4_datafig_redesign_freeze,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv,regenerated_current,current_basis_variability_context,carry_forward_current_basis,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv
20260427_fuller_final_unreserved_datafig_rebuild,DET,20.5533,20.4711,20.6200,0.14890000000000114,107827.7,103421.8,111462.3,8040.5,runtime_materialization_ready,carried_forward_current_promoted,20260427_fuller_final_unreserved_datafig_rebuild,20260425_fuller_phase4_datafig_redesign_freeze,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv,regenerated_current,current_basis_variability_context,carry_forward_current_basis,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv
20260427_fuller_final_unreserved_datafig_rebuild,SPARSE,27.1985,27.1689,27.2533,0.0843999999999987,124788.0,122941.4,125717.0,2775.600000000006,accuracy_preservation_claim_blocked,carried_forward_current_promoted,20260427_fuller_final_unreserved_datafig_rebuild,20260425_fuller_phase4_datafig_redesign_freeze,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv,regenerated_current,current_basis_variability_context,carry_forward_current_basis,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv
20260427_fuller_final_unreserved_datafig_rebuild,FULLER,20.6459,20.4867,20.7356,0.24890000000000256,104853.9,104709.6,105073.8,364.1999999999971,accuracy_preservation_claim_blocked,carried_forward_current_promoted,20260427_fuller_final_unreserved_datafig_rebuild,20260425_fuller_phase4_datafig_redesign_freeze,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv,regenerated_current,current_basis_variability_context,carry_forward_current_basis,archives/recovery/20260427/freeze_legacy/experiments/results/quick_reports/20260425_fuller_phase4_datafig_redesign_freeze/appf1_seed_range_variability.csv
