tag,sensitivity_case,workload,condition,condition_label,scheduler,scheduler_label,schedule_trace_id,lookahead_ns,deadline_scale_to_condition_ppa,n_layers,n_kernel_classes,n_kernels,makespan_ns,architecture_latency_ns,makespan_ratio_vs_architecture_latency,mean_slack_ns,min_slack_ns,p10_slack_norm,p50_slack_norm,p90_slack_norm,mean_slack_norm,deadline_miss_count,deadline_miss_rate,total_queue_wait_ns,mean_queue_wait_ns,max_queue_depth_before,dptc_core_utilization,memory_utilization,adc_queue_utilization,optical_link_utilization,control_sideband_utilization,memory_traffic_bytes,optical_link_values,sideband_groups,keep_ratio,degrade_ratio,prune_ratio,active_compute_ratio,energy_pj,edp_pj_ns,energy_ratio_vs_lightening,edp_ratio_vs_lightening,accuracy_evidence_label,promotion_decision,trace_link_role,distribution_signature,signature_p10_p50_p90_miss_queue_core,distribution_distance_vs_fifo,p10_slack_norm_delta_vs_fifo,deadline_miss_delta_vs_fifo,queue_wait_delta_vs_fifo_ns,p10_slack_norm_delta_vs_suds_aware,deadline_miss_delta_vs_suds_aware,queue_wait_delta_vs_suds_aware_ns,suds_aware_helps_vs_fifo,best_low_tail_scheduler,suds_aware_best_low_tail,scheduler_ablation_note
20260513_tetc_pivot,nominal,bert_base_glue_seq128,random,Random same-sparsity selector,fifo,FIFO release-order scheduler,r2_f48c128bb659f82c,0.0,0.9402111964757003,12,6,72,7965.596224784032,8015.112407716053,0.9938221474118875,176.74188786346875,14.897269944703908,0.5699434315314134,0.6011606663812777,0.7587015005538669,0.629885778299291,0,0.0,72.10531111111067,1.0014626543209815,6,0.48730051801890095,0.030181193374073653,0.14084556907901172,0.04024159116543137,0.020120795582716414,222167040.0,9912336.0,9720.0,0.7002314814814816,0.0,0.29976851851851843,0.7002314814814816,68899417.73119207,552236577941.689,0.7076249143012425,0.6652063949603514,unmeasured_random_architecture_boundary,boundary,scheduler_ablation,edb80bc0c8e1fb38,0.569943;0.601161;0.758702;0.000000;0.009052;0.487301,0.0,0.0,0,0.0,-0.10337606001398014,0,24.63360702763572,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,random,Random same-sparsity selector,asap,ASAP earliest-ready scheduler,r2_4a2d213e723fea63,5.414666666666668,0.9402111964757003,12,6,72,7623.8506666666635,8015.112407716053,0.9511844973412068,350.28517333362043,24.26089544538172,0.6393800642740789,0.7570225990463137,0.9539034137173952,0.7843676064598089,0,0.0,65.9951639862523,0.9165994998090596,6,0.48877840909091036,0.03153409090909068,0.14715909090909093,0.04204545454545427,0.021022727272727654,222167040.0,9912336.0,9720.0,0.7002314814814816,0.0,0.29976851851851843,0.7002314814814816,68899417.73119207,552236577941.689,0.7076249143012425,0.6652063949603514,unmeasured_random_architecture_boundary,boundary,scheduler_ablation,1e22ea7a92f962c0,0.639380;0.757023;0.953903;0.000000;0.008656;0.488778,0.422779821218304,0.06943663274266554,0,-6.110147124858372,-0.033939427271314604,0,18.523459902777347,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,random,Random same-sparsity selector,edf_deadline_aware,EDF deadline-aware scheduler,r2_6791b5dc3846b17e,37.90266666666667,0.9402111964757003,12,6,72,7574.024903903272,8015.112407716053,0.9449680202378509,374.9841156451352,25.834903474273858,0.646894819034692,0.7700821043134477,0.9614830520623735,0.7956891687611994,0,0.0,65.21185285017805,0.9057201784746951,6,0.4919938404321356,0.03174153809239555,0.14812717776451365,0.04232205078986074,0.021161025394930956,222167040.0,9912336.0,9720.0,0.7002314814814816,0.0,0.29976851851851843,0.7002314814814816,68899417.73119207,552236577941.689,0.7076249143012425,0.6652063949603514,unmeasured_random_architecture_boundary,boundary,scheduler_ablation,0119ca658e3ee9b4,0.646895;0.770082;0.961483;0.000000;0.008610;0.491994,0.45425784400925995,0.07695138750327868,0,-6.8934582609326185,-0.026424672510701464,0,17.7401487667031,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,random,Random same-sparsity selector,utilization_aware,Utilization-aware scheduler,r2_0067949a6637b6ee,59.561333333333344,0.9402111964757003,12,6,72,7380.345628833139,8015.112407716053,0.9208037583762604,470.9050913666428,30.615813859366426,0.6792035334339998,0.813425278159661,0.979191192320232,0.8297622030372135,0,0.0,0.0,0.0,0,0.47632549601997953,0.032574517792333814,0.1520144163642257,0.04343269038977841,0.021716345194889852,222167040.0,9912336.0,9720.0,0.7002314814814816,0.0,0.29976851851851843,0.7002314814814816,68899417.73119207,552236577941.689,0.7076249143012425,0.6652063949603514,unmeasured_random_architecture_boundary,boundary,scheduler_ablation,e9c680fa68d387d8,0.679204;0.813425;0.979191;0.000000;0.000000;0.476325,0.5627593372495876,0.10926010190258639,0,-72.10531111111067,0.005884041888606251,0,-47.47170408347495,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,random,Random same-sparsity selector,suds_aware,SUDS-aware slack/deadline scheduler,r2_5313f4a25135818f,75.80533333333334,0.9402111964757003,12,6,72,7397.892532006034,8015.112407716053,0.9229929857108643,462.89197238928296,30.23226863294275,0.6733194915453935,0.8083316069328745,0.9735092630131945,0.8251685227951114,0,0.0,47.47170408347495,0.6593292233815965,6,0.4890363614975251,0.03249725498983527,0.15165385661923242,0.043329673319780354,0.021664836659890822,222167040.0,9912336.0,9720.0,0.7002314814814816,0.0,0.29976851851851843,0.7002314814814816,68899417.73119207,552236577941.689,0.7076249143012425,0.6652063949603514,unmeasured_random_architecture_boundary,boundary,scheduler_ablation,734811cd6a1f4d81,0.673319;0.808332;0.973509;0.000000;0.006417;0.489036,0.5304204206257348,0.10337606001398014,0,-24.63360702763572,0.0,0,0.0,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,signal_only,Signal/L1 tier selector,fifo,FIFO release-order scheduler,r2_fe181faf4d6cdb7b,0.0,0.9599184360878458,12,6,72,8132.608617927624,8183.11268396167,0.9938282572922368,180.42159107578303,15.208426096000437,0.5699350147131159,0.601130392869593,0.7585843637462826,0.6298330917548024,0,0.0,73.61712268518684,1.0224600372942616,7,0.5685172710220509,0.030181193374073895,0.1408455690790114,0.040241591165431724,0.020120795582716833,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76456121.01952673,625649053681.3977,0.7852353164336673,0.7536366987152077,unmeasured_signal_architecture_boundary,boundary,scheduler_ablation,5923fa4164e9b22d,0.569935;0.601130;0.758584;0.000000;0.009052;0.568517,0.0,0.0,0,0.0,-0.10337837318037846,0,25.092237933630855,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,signal_only,Signal/L1 tier selector,asap,ASAP earliest-ready scheduler,r2_280cad2c5cd48f87,5.528194444444445,0.9599184360878458,12,6,72,7783.697777777766,8183.11268396167,0.9511903450912109,357.60350931145354,24.76837607249118,0.6393722012363017,0.7570092684297112,0.9538983463066719,0.7843577715098523,0,0.0,67.37985615104566,0.9358313354311897,7,0.5702414772727278,0.03153409090909094,0.14715909090909124,0.04204545454545438,0.021022727272728203,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76456121.01952673,625649053681.3977,0.7852353164336673,0.7536366987152077,unmeasured_signal_architecture_boundary,boundary,scheduler_ablation,2d8705c50abac747,0.639372;0.757009;0.953898;0.000000;0.008657;0.570241,0.423155575240743,0.06943718652318576,0,-6.237266534141185,-0.0339411866571927,0,18.85497139948967,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,signal_only,Signal/L1 tier selector,edf_deadline_aware,EDF deadline-aware scheduler,r2_5d79fe624a28ee50,38.697361111111114,0.9599184360878458,12,6,72,7732.827332401237,8183.11268396167,0.9449738297698185,382.82030732983054,26.375385880574015,0.6468872521505474,0.7700701199966037,0.9614792261054519,0.7956804697797798,0,0.0,66.58012155290757,0.9247239104570496,7,0.5739928138374905,0.031741538092395806,0.1481271777645138,0.0423220507898609,0.021161025394931383,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76456121.01952673,625649053681.3977,0.7852353164336673,0.7536366987152077,unmeasured_signal_architecture_boundary,boundary,scheduler_ablation,4ae16079c40b7727,0.646887;0.770070;0.961479;0.000000;0.008610;0.573993,0.4551723863254546,0.07695223743743151,0,-7.037001132279272,-0.026426135742946943,0,18.055236801351583,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,signal_only,Signal/L1 tier selector,utilization_aware,Utilization-aware scheduler,r2_ce2a4bbe2acb8a1a,60.8101388888889,0.9599184360878458,12,6,72,7535.042205961847,8183.11268396167,0.9208039161833863,480.7747302415245,31.25747444365649,0.679201396087143,0.8134241012352805,0.9791910643905737,0.8297611296038149,0,0.0,0.0,0.0,0,0.5557163998981556,0.032574712473292834,0.15201532487536662,0.04343294996439027,0.02171647498219603,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76456121.01952673,625649053681.3977,0.7852353164336673,0.7536366987152077,unmeasured_signal_architecture_boundary,boundary,scheduler_ablation,e2155e2904081ed3,0.679201;0.813424;0.979191;0.000000;0.000000;0.555716,0.5647376297009046,0.10926638137402711,0,-73.61712268518684,0.005888008193648653,0,-48.52488475155599,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,signal_only,Signal/L1 tier selector,suds_aware,SUDS-aware slack/deadline scheduler,r2_37f67b1b3b7dc668,77.39472222222223,0.9599184360878458,12,6,72,7553.0010527891955,8183.11268396167,0.922998539124672,472.5722659341727,30.864949345301966,0.6733133878934944,0.8083233099174246,0.9735073907962201,0.8251595295521017,0,0.0,48.52488475155599,0.6739567326604998,7,0.5705424965536281,0.03249725925070434,0.151653876503287,0.043329679000938946,0.021664839500470368,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76456121.01952673,625649053681.3977,0.7852353164336673,0.7536366987152077,unmeasured_signal_architecture_boundary,boundary,scheduler_ablation,d88b3de6c819ded1,0.673313;0.808323;0.973507;0.000000;0.006425;0.570542,0.5308416975080039,0.10337837318037846,0,-25.092237933630855,0.0,0,0.0,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,slack_only,Slack-only selector,fifo,FIFO release-order scheduler,r2_df3e2f0e9e76a323,0.0,0.9406976829621868,12,6,72,7965.596224784032,8019.259607716052,0.9933081873443296,178.88468570130692,14.99542345821743,0.5705563365617216,0.6036922250370028,0.7681687453903544,0.6342096619033017,0,0.0,72.10531111111067,1.0014626543209815,6,0.48730051801890095,0.030181193374073653,0.14084556907901172,0.04024159116543137,0.020120795582716414,222167040.0,9912336.0,9720.0,0.7002314814814814,0.0,0.29976851851851843,0.7002314814814816,68905538.99839206,552571405637.7086,0.7076877821936056,0.6656097176186082,measured_mps_glue,appendix,scheduler_ablation,18a8b5fd8efc2c93,0.570556;0.603692;0.768169;0.000000;0.009052;0.487301,0.0,0.0,0,0.0,-0.10327604362101395,0,31.93709084256028,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,slack_only,Slack-only selector,asap,ASAP earliest-ready scheduler,r2_5dc972c57cb896f3,5.414666666666668,0.9406976829621868,12,6,72,7623.8506666666635,8019.259607716052,0.9506925875464949,352.42797117145864,24.359048958895244,0.6400406180290434,0.7581393318011576,0.9543259491059513,0.7851912782808318,0,0.0,65.91352766192796,0.9154656619712216,6,0.48877840909091036,0.03153409090909068,0.14715909090909093,0.04204545454545427,0.021022727272727654,222167040.0,9912336.0,9720.0,0.7002314814814814,0.0,0.29976851851851843,0.7002314814814816,68905538.99839206,552571405637.7086,0.7076877821936056,0.6656097176186082,measured_mps_glue,appendix,scheduler_ablation,1ac3ac47b2facc51,0.640041;0.758139;0.954326;0.000000;0.008646;0.488778,0.41237864261138113,0.06948428146732188,0,-6.191783449182708,-0.03379176215369206,0,25.745307393377573,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,slack_only,Slack-only selector,edf_deadline_aware,EDF deadline-aware scheduler,r2_ec26f7d8067b9a22,37.90266666666667,0.9406976829621868,12,6,72,7574.024903903272,8019.259607716052,0.9444793253251984,377.12691348297335,25.93305698778738,0.6475305139553384,0.7710862882137913,0.9618023569850523,0.7964180467625217,0,0.0,65.13021652585371,0.9045863406368571,6,0.4919938404321356,0.03174153809239555,0.14812717776451365,0.04232205078986074,0.021161025394930956,222167040.0,9912336.0,9720.0,0.7002314814814814,0.0,0.29976851851851843,0.7002314814814816,68905538.99839206,552571405637.7086,0.7076877821936056,0.6656097176186082,measured_mps_glue,appendix,scheduler_ablation,bd1ad347f39cd965,0.647531;0.771086;0.961802;0.000000;0.008599;0.491994,0.44361609769038934,0.0769741773936169,0,-6.975094585256954,-0.026301866227397053,0,24.961996257303326,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,slack_only,Slack-only selector,utilization_aware,Utilization-aware scheduler,r2_2418dbf9ec838d66,59.561333333333344,0.9406976829621868,12,6,72,7384.057933265572,8019.259607716052,0.9207904837200561,471.2096396909671,30.63662769720429,0.6793833180353926,0.8135242790623779,0.9792019536986424,0.8298524984445365,0,0.0,0.0,0.0,0,0.47608602535681066,0.032558141088917116,0.15193799174828107,0.04341085478522281,0.02170542739261205,222167040.0,9912336.0,9720.0,0.7002314814814814,0.0,0.29976851851851843,0.7002314814814816,68905538.99839206,552571405637.7086,0.7076877821936056,0.6656097176186082,measured_mps_glue,appendix,scheduler_ablation,2f55251401cf27c2,0.679383;0.813524;0.979202;0.000000;0.000000;0.476086,0.550671734491213,0.10882698147367109,0,-72.10531111111067,0.005550937852657145,0,-40.168220268550385,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,slack_only,Slack-only selector,suds_aware,SUDS-aware slack/deadline scheduler,r2_51df1ba56ec9c8fc,75.80533333333334,0.9406976829621868,12,6,72,7397.974168330359,8019.259607716052,0.9225258353292493,464.95540157847216,30.33042214645627,0.6738323801827355,0.8090273474710503,0.9736658926561861,0.8260007583927425,0,0.0,40.168220268550385,0.5578919481743109,6,0.48903096500247045,0.032496896384034864,0.15165218312549725,0.04332919517871314,0.021664597589357217,222167040.0,9912336.0,9720.0,0.7002314814814814,0.0,0.29976851851851843,0.7002314814814816,68905538.99839206,552571405637.7086,0.7076877821936056,0.6656097176186082,measured_mps_glue,appendix,scheduler_ablation,52d1e49d16b3f8b2,0.673832;0.809027;0.973666;0.000000;0.005430;0.489031,0.5201557652190348,0.10327604362101395,0,-31.93709084256028,0.0,0,0.0,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,suds_l1,SUDS budget + L1 selector,fifo,FIFO release-order scheduler,r2_bfde991f3b531769,0.0,0.9604049225743322,12,6,72,8132.608617927624,8187.259883961669,0.9933248404461786,182.56438891362055,15.306579609513932,0.5705366292762386,0.6036106617568974,0.7678735045015761,0.634072803242552,0,0.0,73.61712268518684,1.0224600372942616,7,0.5685172710220509,0.030181193374073895,0.1408455690790114,0.040241591165431724,0.020120795582716833,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76462242.28672674,626016248911.8755,0.7852981843260306,0.7540790102629562,measured_mps_glue,appendix,scheduler_ablation,5b2cb9ae0529827f,0.570537;0.603611;0.767874;0.000000;0.009052;0.568517,0.0,0.0,0,0.0,-0.10327914946640271,0,32.31205141637898,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,suds_l1,SUDS budget + L1 selector,asap,ASAP earliest-ready scheduler,r2_92060651fd1988b7,5.528194444444445,0.9604049225743322,12,6,72,7783.697777777766,8187.259883961669,0.9507085261853655,359.74630714929106,24.866529586004674,0.6400192423269818,0.7581032908726009,0.9543123729749506,0.7851647021672103,0,0.0,67.29821982672135,0.9346974975933521,7,0.5702414772727278,0.03153409090909094,0.14715909090909124,0.04204545454545438,0.021022727272728203,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76462242.28672674,626016248911.8755,0.7852981843260306,0.7540790102629562,measured_mps_glue,appendix,scheduler_ablation,edd5faa42f9c0920,0.640019;0.758103;0.954312;0.000000;0.008646;0.570241,0.4129501293527582,0.06948261305074321,0,-6.318902858465492,-0.033796536415659495,0,25.993148557913486,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,suds_l1,SUDS budget + L1 selector,edf_deadline_aware,EDF deadline-aware scheduler,r2_e2e1ca5724311e54,38.697361111111114,0.9604049225743322,12,6,72,7732.827332401237,8187.259883961669,0.9444951597969136,384.963105167668,26.47353939408751,0.6475099420645347,0.7710538724308952,0.9617920888834538,0.7963945186539685,0,0.0,66.49848522858326,0.923590072619212,7,0.5739928138374905,0.031741538092395806,0.1481271777645138,0.0423220507898609,0.021161025394931383,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76462242.28672674,626016248911.8755,0.7852981843260306,0.7540790102629562,measured_mps_glue,appendix,scheduler_ablation,1b492c56fe026167,0.647510;0.771054;0.961792;0.000000;0.008600;0.573993,0.4447312243580276,0.07697331278829611,0,-7.1186374566035795,-0.026305836678106598,0,25.1934139597754,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,suds_l1,SUDS budget + L1 selector,utilization_aware,Utilization-aware scheduler,r2_0e9d72ae5d26fb92,60.8101388888889,0.9604049225743322,12,6,72,7538.754510394278,8187.259883961669,0.9207909138394675,481.07927856584854,31.278288281494326,0.6793774929820786,0.8135210713227885,0.9792016050133194,0.8298495727729392,0,0.0,0.0,0.0,0,0.5554427487994666,0.03255867172686276,0.15194046805869293,0.043411562302483504,0.021705781151242647,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76462242.28672674,626016248911.8755,0.7852981843260306,0.7540790102629562,measured_mps_glue,appendix,scheduler_ablation,63ed32bc65149ce3,0.679377;0.813521;0.979202;0.000000;0.000000;0.555443,0.5529190531793935,0.10884086370584001,0,-73.61712268518684,0.005561714239437299,0,-41.305071268807865,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,suds_l1,SUDS budget + L1 selector,suds_aware,SUDS-aware slack/deadline scheduler,r2_9c2dfb1667df63d5,77.39472222222223,0.9604049225743322,12,6,72,7553.08268911352,8187.259883961669,0.9225409717248059,474.6356951233611,30.96310285881546,0.6738157787426413,0.8090048723631296,0.9736608441275644,0.8259717188890384,0,0.0,41.305071268807865,0.5736815454001092,7,0.5705363299334273,0.03249690800911133,0.15165223737585296,0.04332921067881493,0.021664605339408362,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76462242.28672674,626016248911.8755,0.7852981843260306,0.7540790102629562,measured_mps_glue,appendix,scheduler_ablation,037c0577204cb201,0.673816;0.809005;0.973661;0.000000;0.005469;0.570536,0.5207577538003543,0.10327914946640271,0,-32.31205141637898,0.0,0,0.0,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,suds_only,SUDS budget only,fifo,FIFO release-order scheduler,r2_b41760f6d1b49515,0.0,0.9604049225743322,12,6,72,8132.608617927624,8187.259883961669,0.9933248404461786,182.56438891362055,15.306579609513932,0.5705366292762386,0.6036106617568974,0.7678735045015761,0.634072803242552,0,0.0,73.61712268518684,1.0224600372942616,7,0.5685172710220509,0.030181193374073895,0.1408455690790114,0.040241591165431724,0.020120795582716833,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76462242.28672674,626016248911.8755,0.7852981843260306,0.7540790102629562,measured_mps_glue,appendix,scheduler_ablation,5b2cb9ae0529827f,0.570537;0.603611;0.767874;0.000000;0.009052;0.568517,0.0,0.0,0,0.0,-0.10327914946640271,0,32.31205141637898,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,suds_only,SUDS budget only,asap,ASAP earliest-ready scheduler,r2_b41e1e481c8675ee,5.528194444444445,0.9604049225743322,12,6,72,7783.697777777766,8187.259883961669,0.9507085261853655,359.74630714929106,24.866529586004674,0.6400192423269818,0.7581032908726009,0.9543123729749506,0.7851647021672103,0,0.0,67.29821982672135,0.9346974975933521,7,0.5702414772727278,0.03153409090909094,0.14715909090909124,0.04204545454545438,0.021022727272728203,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76462242.28672674,626016248911.8755,0.7852981843260306,0.7540790102629562,measured_mps_glue,appendix,scheduler_ablation,edd5faa42f9c0920,0.640019;0.758103;0.954312;0.000000;0.008646;0.570241,0.4129501293527582,0.06948261305074321,0,-6.318902858465492,-0.033796536415659495,0,25.993148557913486,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,suds_only,SUDS budget only,edf_deadline_aware,EDF deadline-aware scheduler,r2_78d2d7baca683ce2,38.697361111111114,0.9604049225743322,12,6,72,7732.827332401237,8187.259883961669,0.9444951597969136,384.963105167668,26.47353939408751,0.6475099420645347,0.7710538724308952,0.9617920888834538,0.7963945186539685,0,0.0,66.49848522858326,0.923590072619212,7,0.5739928138374905,0.031741538092395806,0.1481271777645138,0.0423220507898609,0.021161025394931383,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76462242.28672674,626016248911.8755,0.7852981843260306,0.7540790102629562,measured_mps_glue,appendix,scheduler_ablation,1b492c56fe026167,0.647510;0.771054;0.961792;0.000000;0.008600;0.573993,0.4447312243580276,0.07697331278829611,0,-7.1186374566035795,-0.026305836678106598,0,25.1934139597754,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,suds_only,SUDS budget only,utilization_aware,Utilization-aware scheduler,r2_67704661b340fa5c,60.8101388888889,0.9604049225743322,12,6,72,7538.754510394278,8187.259883961669,0.9207909138394675,481.07927856584854,31.278288281494326,0.6793774929820786,0.8135210713227885,0.9792016050133194,0.8298495727729392,0,0.0,0.0,0.0,0,0.5554427487994666,0.03255867172686276,0.15194046805869293,0.043411562302483504,0.021705781151242647,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76462242.28672674,626016248911.8755,0.7852981843260306,0.7540790102629562,measured_mps_glue,appendix,scheduler_ablation,63ed32bc65149ce3,0.679377;0.813521;0.979202;0.000000;0.000000;0.555443,0.5529190531793935,0.10884086370584001,0,-73.61712268518684,0.005561714239437299,0,-41.305071268807865,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,suds_only,SUDS budget only,suds_aware,SUDS-aware slack/deadline scheduler,r2_a70cb160f2364350,77.39472222222223,0.9604049225743322,12,6,72,7553.08268911352,8187.259883961669,0.9225409717248059,474.6356951233611,30.96310285881546,0.6738157787426413,0.8090048723631296,0.9736608441275644,0.8259717188890384,0,0.0,41.305071268807865,0.5736815454001092,7,0.5705363299334273,0.03249690800911133,0.15165223737585296,0.04332921067881493,0.021664605339408362,222167040.0,11307348.0,11076.0,0.026945891203703706,0.7718340084876546,0.20122010030864199,0.798779899691358,76462242.28672674,626016248911.8755,0.7852981843260306,0.7540790102629562,measured_mps_glue,appendix,scheduler_ablation,037c0577204cb201,0.673816;0.809005;0.973661;0.000000;0.005469;0.570536,0.5207577538003543,0.10327914946640271,0,-32.31205141637898,0.0,0,0.0,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
20260513_tetc_pivot,nominal,bert_base_glue_seq128,suds_pareto,SUDS schedule-guarded Pareto policy,fifo,FIFO release-order scheduler,r2_a73343a700aa1543,0.0,0.9406976829621868,12,6,72,7965.596224784032,8019.259607716052,0.9933081873443296,178.88468570130692,14.99542345821743,0.5705563365617216,0.6036922250370028,0.7681687453903544,0.6342096619033017,0,0.0,72.10531111111067,1.0014626543209815,6,0.48730051801890095,0.030181193374073653,0.14084556907901172,0.04024159116543137,0.020120795582716414,222167040.0,9912336.0,9720.0,0.7002314814814814,0.0,0.29976851851851843,0.7002314814814816,68905538.99839206,552571405637.7086,0.7076877821936056,0.6656097176186082,measured_mps_glue,main_pareto,promoted_suds_pareto,18a8b5fd8efc2c93,0.570556;0.603692;0.768169;0.000000;0.009052;0.487301,0.0,0.0,0,0.0,-0.10327604362101395,0,31.93709084256028,True,utilization_aware,False,"SUDS-aware improves low-tail slack or deadline misses versus FIFO, but `utilization_aware` has the highest p10 slack in this scheduler-only ablation."
