row_type,status,model,seed,condition,condition_label,source_json,baseline_source_json,top1,top5,baseline_top1,baseline_top5,delta_top1,delta_top5,processed_samples,elapsed_s,tau_low,tau_high,adc_energy_ratio_vs_e0,energy_reduction_vs_e0,mapped_keep_ratio,mapped_degrade_ratio,mapped_prune_ratio,mapped_total_columns,budget_signal,selection_signal,device,mlx_default_device,git_hash,slack_manifest,command,evidence_label,promotion_decision,accuracy_loss_target_pp,claim_boundary,blockers,n_seeds,top1_std,top5_std,delta_top1_std,delta_top5_std
per_seed,measured,mobilevit_s,0,e9_suds_conservative,"E9 SUDS conservative signal-overflow tau=(0.30,0.95)",experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed0_e8_tau030_095_full.json,experiments/results/runs/suds_mobilevit_multimodel_validation_20260511_p2p3_quality/mobilevit_s_seed0_full.json,65.434,87.08399999999999,65.48,87.144,-0.04600000000000648,-0.060000000000016485,50000,305.2002137079835,0.3,0.95,0.20484784922672344,0.7951521507732766,0.15183770584183834,0.8481622941581617,0.0,15971,suds_slack_tier_counts,hyatten_like_column_overflow_proxy,mps,"Device(gpu, 0)",b69566e,experiments/results/runs/slack_manifest.json,experiments/tools/run_suds_eval_mlx.py --device mps --imagenet_val <private_imagenet_val> --model mobilevit_s --weights_dir <private_weights_dir> --max_eval_samples 50000 --eval_batch_size 64 --seed 0 --tau_low 0.30 --tau_high 0.95 --condition e8_overflow --output_json experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed0_e8_tau030_095_full.json,measured_mps_imagenet,main_pareto,1.0,"Measured MPS accuracy point for an accuracy-guarded no-prune SUDS schedule; architecture energy remains modeled, not silicon or bench energy.",,,,,,
per_seed,measured,mobilevit_s,1,e9_suds_conservative,"E9 SUDS conservative signal-overflow tau=(0.30,0.95)",experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed1_e8_tau030_095_full.json,experiments/results/runs/suds_mobilevit_multimodel_validation_20260511_p2p3_quality/mobilevit_s_seed1_full.json,65.58,87.178,65.48,87.144,0.09999999999999432,0.033999999999991815,50000,294.51285991608165,0.3,0.95,0.20484784922672344,0.7951521507732766,0.15183770584183834,0.8481622941581617,0.0,15971,suds_slack_tier_counts,hyatten_like_column_overflow_proxy,mps,"Device(gpu, 0)",b69566e,experiments/results/runs/slack_manifest.json,experiments/tools/run_suds_eval_mlx.py --device mps --imagenet_val <private_imagenet_val> --model mobilevit_s --weights_dir <private_weights_dir> --max_eval_samples 50000 --eval_batch_size 64 --seed 1 --tau_low 0.30 --tau_high 0.95 --condition e8_overflow --output_json experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed1_e8_tau030_095_full.json,measured_mps_imagenet,main_pareto,1.0,"Measured MPS accuracy point for an accuracy-guarded no-prune SUDS schedule; architecture energy remains modeled, not silicon or bench energy.",,,,,,
per_seed,measured,mobilevit_s,2,e9_suds_conservative,"E9 SUDS conservative signal-overflow tau=(0.30,0.95)",experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed2_e8_tau030_095_full.json,experiments/results/runs/suds_mobilevit_multimodel_validation_20260511_p2p3_quality/mobilevit_s_seed2_full.json,65.452,87.138,65.48,87.144,-0.028000000000005798,-0.006000000000000227,50000,283.73530770791695,0.3,0.95,0.20484784922672344,0.7951521507732766,0.15183770584183834,0.8481622941581617,0.0,15971,suds_slack_tier_counts,hyatten_like_column_overflow_proxy,mps,"Device(gpu, 0)",b69566e,experiments/results/runs/slack_manifest.json,experiments/tools/run_suds_eval_mlx.py --device mps --imagenet_val <private_imagenet_val> --model mobilevit_s --weights_dir <private_weights_dir> --max_eval_samples 50000 --eval_batch_size 64 --seed 2 --tau_low 0.30 --tau_high 0.95 --condition e8_overflow --output_json experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed2_e8_tau030_095_full.json,measured_mps_imagenet,main_pareto,1.0,"Measured MPS accuracy point for an accuracy-guarded no-prune SUDS schedule; architecture energy remains modeled, not silicon or bench energy.",,,,,,
per_seed,measured,mobilevit_s,3,e9_suds_conservative,"E9 SUDS conservative signal-overflow tau=(0.30,0.95)",experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed3_e8_tau030_095_full.json,experiments/results/runs/suds_mobilevit_multimodel_validation_20260511_p2p3_quality/mobilevit_s_seed3_full.json,65.486,87.104,65.48,87.144,0.006000000000000227,-0.04000000000000625,50000,282.1882356670685,0.3,0.95,0.20484784922672344,0.7951521507732766,0.15183770584183834,0.8481622941581617,0.0,15971,suds_slack_tier_counts,hyatten_like_column_overflow_proxy,mps,"Device(gpu, 0)",b69566e,experiments/results/runs/slack_manifest.json,experiments/tools/run_suds_eval_mlx.py --device mps --imagenet_val <private_imagenet_val> --model mobilevit_s --weights_dir <private_weights_dir> --max_eval_samples 50000 --eval_batch_size 64 --seed 3 --tau_low 0.30 --tau_high 0.95 --condition e8_overflow --output_json experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed3_e8_tau030_095_full.json,measured_mps_imagenet,main_pareto,1.0,"Measured MPS accuracy point for an accuracy-guarded no-prune SUDS schedule; architecture energy remains modeled, not silicon or bench energy.",,,,,,
per_seed,measured,mobilevit_s,4,e9_suds_conservative,"E9 SUDS conservative signal-overflow tau=(0.30,0.95)",experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed4_e8_tau030_095_full.json,experiments/results/runs/suds_mobilevit_multimodel_validation_20260511_p2p3_quality/mobilevit_s_seed4_full.json,65.49000000000001,87.184,65.48,87.144,0.010000000000005116,0.03999999999999204,50000,282.2943057080265,0.3,0.95,0.20484784922672344,0.7951521507732766,0.15183770584183834,0.8481622941581617,0.0,15971,suds_slack_tier_counts,hyatten_like_column_overflow_proxy,mps,"Device(gpu, 0)",b69566e,experiments/results/runs/slack_manifest.json,experiments/tools/run_suds_eval_mlx.py --device mps --imagenet_val <private_imagenet_val> --model mobilevit_s --weights_dir <private_weights_dir> --max_eval_samples 50000 --eval_batch_size 64 --seed 4 --tau_low 0.30 --tau_high 0.95 --condition e8_overflow --output_json experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed4_e8_tau030_095_full.json,measured_mps_imagenet,main_pareto,1.0,"Measured MPS accuracy point for an accuracy-guarded no-prune SUDS schedule; architecture energy remains modeled, not silicon or bench energy.",,,,,,
per_seed,measured,mobilevit_s,5,e9_suds_conservative,"E9 SUDS conservative signal-overflow tau=(0.30,0.95)",experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed5_e8_tau030_095_full.json,experiments/results/runs/suds_mobilevit_multimodel_validation_20260511_p2p3_quality/mobilevit_s_seed5_full.json,65.414,87.118,65.48,87.144,-0.0660000000000025,-0.02600000000001046,50000,275.4982585418038,0.3,0.95,0.20484784922672344,0.7951521507732766,0.15183770584183834,0.8481622941581617,0.0,15971,suds_slack_tier_counts,hyatten_like_column_overflow_proxy,mps,"Device(gpu, 0)",b69566e,experiments/results/runs/slack_manifest.json,experiments/tools/run_suds_eval_mlx.py --device mps --imagenet_val <private_imagenet_val> --model mobilevit_s --weights_dir <private_weights_dir> --max_eval_samples 50000 --eval_batch_size 64 --seed 5 --tau_low 0.30 --tau_high 0.95 --condition e8_overflow --output_json experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed5_e8_tau030_095_full.json,measured_mps_imagenet,main_pareto,1.0,"Measured MPS accuracy point for an accuracy-guarded no-prune SUDS schedule; architecture energy remains modeled, not silicon or bench energy.",,,,,,
per_seed,measured,mobilevit_s,6,e9_suds_conservative,"E9 SUDS conservative signal-overflow tau=(0.30,0.95)",experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed6_e8_tau030_095_full.json,experiments/results/runs/suds_mobilevit_multimodel_validation_20260511_p2p3_quality/mobilevit_s_seed6_full.json,65.39399999999999,87.066,65.48,87.144,-0.08600000000001273,-0.07800000000000296,50000,275.3279513749294,0.3,0.95,0.20484784922672344,0.7951521507732766,0.15183770584183834,0.8481622941581617,0.0,15971,suds_slack_tier_counts,hyatten_like_column_overflow_proxy,mps,"Device(gpu, 0)",b69566e,experiments/results/runs/slack_manifest.json,experiments/tools/run_suds_eval_mlx.py --device mps --imagenet_val <private_imagenet_val> --model mobilevit_s --weights_dir <private_weights_dir> --max_eval_samples 50000 --eval_batch_size 64 --seed 6 --tau_low 0.30 --tau_high 0.95 --condition e8_overflow --output_json experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed6_e8_tau030_095_full.json,measured_mps_imagenet,main_pareto,1.0,"Measured MPS accuracy point for an accuracy-guarded no-prune SUDS schedule; architecture energy remains modeled, not silicon or bench energy.",,,,,,
per_seed,measured,mobilevit_s,7,e9_suds_conservative,"E9 SUDS conservative signal-overflow tau=(0.30,0.95)",experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed7_e8_tau030_095_full.json,experiments/results/runs/suds_mobilevit_multimodel_validation_20260511_p2p3_quality/mobilevit_s_seed7_full.json,65.474,87.21600000000001,65.48,87.144,-0.006000000000000227,0.07200000000000273,50000,275.50737487501465,0.3,0.95,0.20484784922672344,0.7951521507732766,0.15183770584183834,0.8481622941581617,0.0,15971,suds_slack_tier_counts,hyatten_like_column_overflow_proxy,mps,"Device(gpu, 0)",b69566e,experiments/results/runs/slack_manifest.json,experiments/tools/run_suds_eval_mlx.py --device mps --imagenet_val <private_imagenet_val> --model mobilevit_s --weights_dir <private_weights_dir> --max_eval_samples 50000 --eval_batch_size 64 --seed 7 --tau_low 0.30 --tau_high 0.95 --condition e8_overflow --output_json experiments/results/runs/suds_tetc_conservative_pareto_20260513/mobilevit_s_seed7_e8_tau030_095_full.json,measured_mps_imagenet,main_pareto,1.0,"Measured MPS accuracy point for an accuracy-guarded no-prune SUDS schedule; architecture energy remains modeled, not silicon or bench energy.",,,,,,
aggregate,measured,mobilevit_s,0-7,e9_suds_conservative,"E9 SUDS conservative signal-overflow tau=(0.30,0.95)",,,65.4655,87.13600000000001,,,-0.01450000000000351,-0.008000000000006224,400000,2274.264507498825,0.3,0.95,0.20484784922672342,0.7951521507732766,0.15183770584183834,0.8481622941581615,0.0,15971,suds_slack_tier_counts,hyatten_like_column_overflow_proxy,mps,"Device(gpu, 0)",b69566e,,,measured_mps_imagenet,main_pareto,1.0,"Measured MPS accuracy point for an accuracy-guarded no-prune SUDS schedule; architecture energy remains modeled, not silicon or bench energy.",,8,0.05749782604586219,0.05267691280682091,0.05749782604586219,0.05267691280682091
