profile_id,condition,profile_source,evidence_label,keep_ratio,degrade_ratio,prune_ratio,adc4_scale,adc8_scale,dac_modulator_scale,laser_wallplug_scale,control_overhead_fraction,crosstalk_case,crosstalk_laser_multiplier,adc_only_energy_ratio_vs_8bit,adc_only_reduction,conversion_peripheral_energy_ratio_vs_baseline,conversion_peripheral_reduction,baseline_adc_energy_norm,suds_adc_energy_norm,baseline_non_adc_energy_norm,suds_control_energy_norm,baseline_total_energy_norm,suds_total_energy_norm
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,0.5,0.1,baseline,1.0,0.0751855167341821,0.9248144832658179,0.6085526900519808,0.39144730994801924,0.5,0.03759275836709105,0.535,0.05725927583670912,1.0350000000000001,0.6298520342038002
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,0.5,0.1,moderate,1.05,0.0751855167341821,0.9248144832658179,0.6106801675842235,0.3893198324157765,0.5,0.03759275836709105,0.5395,0.05770927583670911,1.0394999999999999,0.6348020342038002
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,0.5,0.1,stress,1.15,0.0751855167341821,0.9248144832658179,0.6148803378195519,0.38511966218044813,0.5,0.03759275836709105,0.5485,0.05860927583670911,1.0485,0.6447020342038001
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.0,baseline,1.0,0.0751855167341821,0.9248144832658179,0.5889713407707476,0.41102865922925236,0.5,0.03759275836709105,0.625,0.0,1.125,0.6625927583670911
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.0,moderate,1.05,0.0751855167341821,0.9248144832658179,0.5922334729868529,0.4077665270131471,0.5,0.03759275836709105,0.634,0.0,1.134,0.6715927583670911
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.0,stress,1.15,0.0751855167341821,0.9248144832658179,0.5986048249714332,0.4013951750285668,0.5,0.03759275836709105,0.652,0.0,1.1520000000000001,0.6895927583670911
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.01,baseline,1.0,0.0751855167341821,0.9248144832658179,0.594861054178455,0.40513894582154497,0.5,0.03759275836709105,0.625,0.006625927583670911,1.125,0.669218685950762
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.01,moderate,1.05,0.0751855167341821,0.9248144832658179,0.5981558077167214,0.4018441922832786,0.5,0.03759275836709105,0.634,0.006715927583670911,1.134,0.678308685950762
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.01,stress,1.15,0.0751855167341821,0.9248144832658179,0.6045908732211475,0.39540912677885254,0.5,0.03759275836709105,0.652,0.0068959275836709116,1.1520000000000001,0.696488685950762
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.03,baseline,1.0,0.0751855167341821,0.9248144832658179,0.60664048099387,0.39335951900613,0.5,0.03759275836709105,0.625,0.01987778275101273,1.125,0.6824705411181038
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.03,moderate,1.05,0.0751855167341821,0.9248144832658179,0.6100004771764584,0.38999952282354156,0.5,0.03759275836709105,0.634,0.02014778275101273,1.134,0.6917405411181038
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.03,stress,1.15,0.0751855167341821,0.9248144832658179,0.6165629697205761,0.3834370302794239,0.5,0.03759275836709105,0.652,0.020687782751012733,1.1520000000000001,0.7102805411181038
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.05,baseline,1.0,0.0751855167341821,0.9248144832658179,0.618419907809285,0.381580092190715,0.5,0.03759275836709105,0.625,0.033129637918354556,1.125,0.6957223962854456
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.05,moderate,1.05,0.0751855167341821,0.9248144832658179,0.6218451466361956,0.3781548533638044,0.5,0.03759275836709105,0.634,0.033579637918354555,1.134,0.7051723962854457
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.05,stress,1.15,0.0751855167341821,0.9248144832658179,0.6285350662200048,0.37146493377999523,0.5,0.03759275836709105,0.652,0.03447963791835456,1.1520000000000001,0.7240723962854456
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.1,baseline,1.0,0.0751855167341821,0.9248144832658179,0.6478684748478224,0.3521315251521776,0.5,0.03759275836709105,0.625,0.06625927583670911,1.125,0.7288520342038002
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.1,moderate,1.05,0.0751855167341821,0.9248144832658179,0.6514568202855382,0.3485431797144618,0.5,0.03759275836709105,0.634,0.06715927583670911,1.134,0.7387520342038002
bert_glue_e4_suds_analytical,e4_suds,experiments/results/report_data/suds_glue_measured_validation_20260511_maxq.json,measured_glue_accuracy_plus_modeled_resource_tiers,0.026945891203703703,0.7718340084876543,0.20122010030864199,0.5,0.5,0.5,1.0,0.1,stress,1.15,0.0751855167341821,0.9248144832658179,0.6584653074685766,0.34153469253142343,0.5,0.03759275836709105,0.652,0.06895927583670912,1.1520000000000001,0.7585520342038002
